Year,Age,Sex,mx
1890,94,Female,0.39268
1890,94,Male,0.46356
1890,95,Female,0.41562
1890,95,Male,0.49508
1890,96,Female,0.43834
1890,96,Male,0.52777
1890,97,Female,0.46178
1890,97,Male,0.56348
1890,98,Female,0.48595
1890,98,Male,0.60154
1890,99,Female,0.51056
1890,99,Male,0.64258
1890,100,Female,0.53583
1890,100,Male,0.69901
1890,101,Female,0.56731
1890,101,Male,0.77312
1890,102,Female,0.60566
1890,102,Male,0.84525
1890,103,Female,0.64903
1890,103,Male,0.99331
1890,104,Female,0.71745
1890,104,Male,1.48035
1890,105,Female,0.83110
1890,105,Male,4.20000
1890,106,Female,1.00571
1890,106,Male,NA
1890,107,Female,1.63107
1890,107,Male,NA
1890,108,Female,NA
1890,108,Male,NA
1890,109,Female,NA
1890,109,Male,NA
1890,110,Female,NA
1890,110,Male,NA
1891,0,Female,0.14708
1891,0,Male,0.18493
1891,1,Female,0.05529
1891,1,Male,0.05943
1891,2,Female,0.02271
1891,2,Male,0.02352
1891,3,Female,0.01454
1891,3,Male,0.01422
1891,4,Female,0.01034
1891,4,Male,0.01032
1891,5,Female,0.00740
1891,5,Male,0.00743
1891,6,Female,0.00564
1891,6,Male,0.00566
1891,7,Female,0.00436
1891,7,Male,0.00435
1891,8,Female,0.00343
1891,8,Male,0.00339
1891,9,Female,0.00289
1891,9,Male,0.00279
1891,10,Female,0.00269
1891,10,Male,0.00252
1891,11,Female,0.00266
1891,11,Male,0.00243
1891,12,Female,0.00276
1891,12,Male,0.00251
1891,13,Female,0.00295
1891,13,Male,0.00269
1891,14,Female,0.00325
1891,14,Male,0.00303
1891,15,Female,0.00362
1891,15,Male,0.00348
1891,16,Female,0.00399
1891,16,Male,0.00392
1891,17,Female,0.00430
1891,17,Male,0.00428
1891,18,Female,0.00458
1891,18,Male,0.00457
1891,19,Female,0.00476
1891,19,Male,0.00481
1891,20,Female,0.00477
1891,20,Male,0.00504
1891,21,Female,0.00490
1891,21,Male,0.00535
1891,22,Female,0.00520
1891,22,Male,0.00567
1891,23,Female,0.00543
1891,23,Male,0.00592
1891,24,Female,0.00568
1891,24,Male,0.00620
1891,25,Female,0.00594
1891,25,Male,0.00648
1891,26,Female,0.00613
1891,26,Male,0.00671
1891,27,Female,0.00630
1891,27,Male,0.00693
1891,28,Female,0.00647
1891,28,Male,0.00716
1891,29,Female,0.00668
1891,29,Male,0.00743
1891,30,Female,0.00708
1891,30,Male,0.00781
1891,31,Female,0.00756
1891,31,Male,0.00833
1891,32,Female,0.00806
1891,32,Male,0.00898
1891,33,Female,0.00843
1891,33,Male,0.00951
1891,34,Female,0.00879
1891,34,Male,0.01001
1891,35,Female,0.00923
1891,35,Male,0.01060
1891,36,Female,0.00962
1891,36,Male,0.01117
1891,37,Female,0.01001
1891,37,Male,0.01176
1891,38,Female,0.01043
1891,38,Male,0.01238
1891,39,Female,0.01079
1891,39,Male,0.01297
1891,40,Female,0.01115
1891,40,Male,0.01365
1891,41,Female,0.01164
1891,41,Male,0.01451
1891,42,Female,0.01238
1891,42,Male,0.01555
1891,43,Female,0.01296
1891,43,Male,0.01642
1891,44,Female,0.01357
1891,44,Male,0.01733
1891,45,Female,0.01423
1891,45,Male,0.01837
1891,46,Female,0.01478
1891,46,Male,0.01925
1891,47,Female,0.01536
1891,47,Male,0.02005
1891,48,Female,0.01593
1891,48,Male,0.02080
1891,49,Female,0.01649
1891,49,Male,0.02158
1891,50,Female,0.01698
1891,50,Male,0.02244
1891,51,Female,0.01792
1891,51,Male,0.02376
1891,52,Female,0.01918
1891,52,Male,0.02523
1891,53,Female,0.02058
1891,53,Male,0.02684
1891,54,Female,0.02235
1891,54,Male,0.02892
1891,55,Female,0.02435
1891,55,Male,0.03147
1891,56,Female,0.02671
1891,56,Male,0.03430
1891,57,Female,0.02868
1891,57,Male,0.03639
1891,58,Female,0.03054
1891,58,Male,0.03826
1891,59,Female,0.03220
1891,59,Male,0.03995
1891,60,Female,0.03382
1891,60,Male,0.04172
1891,61,Female,0.03570
1891,61,Male,0.04343
1891,62,Female,0.03872
1891,62,Male,0.04656
1891,63,Female,0.04230
1891,63,Male,0.05031
1891,64,Female,0.04649
1891,64,Male,0.05488
1891,65,Female,0.05124
1891,65,Male,0.06036
1891,66,Female,0.05699
1891,66,Male,0.06628
1891,67,Female,0.06198
1891,67,Male,0.07165
1891,68,Female,0.06679
1891,68,Male,0.07687
1891,69,Female,0.07094
1891,69,Male,0.08170
1891,70,Female,0.07431
1891,70,Male,0.08618
1891,71,Female,0.07882
1891,71,Male,0.09059
1891,72,Female,0.08425
1891,72,Male,0.09671
1891,73,Female,0.09051
1891,73,Male,0.10383
1891,74,Female,0.09782
1891,74,Male,0.11229
1891,75,Female,0.10645
1891,75,Male,0.12171
1891,76,Female,0.11944
1891,76,Male,0.13404
1891,77,Female,0.12814
1891,77,Male,0.14407
1891,78,Female,0.13845
1891,78,Male,0.15613
1891,79,Female,0.15029
1891,79,Male,0.17118
1891,80,Female,0.15736
1891,80,Male,0.18225
1891,81,Female,0.17376
1891,81,Male,0.20228
1891,82,Female,0.19079
1891,82,Male,0.22458
1891,83,Female,0.21123
1891,83,Male,0.25155
1891,84,Female,0.23661
1891,84,Male,0.28781
1891,85,Female,0.23909
1891,85,Male,0.27069
1891,86,Female,0.25814
1891,86,Male,0.29009
1891,87,Female,0.27852
1891,87,Male,0.31031
1891,88,Female,0.30028
1891,88,Male,0.33139
1891,89,Female,0.32352
1891,89,Male,0.35321
1891,90,Female,0.34821
1891,90,Male,0.37565
1891,91,Female,0.37423
1891,91,Male,0.39850
1891,92,Female,0.40216
1891,92,Male,0.42246
1891,93,Female,0.43158
1891,93,Male,0.44662
1891,94,Female,0.46261
1891,94,Male,0.47101
1891,95,Female,0.49530
1891,95,Male,0.49542
1891,96,Female,0.53019
1891,96,Male,0.52149
1891,97,Female,0.56561
1891,97,Male,0.54783
1891,98,Female,0.60342
1891,98,Male,0.57702
1891,99,Female,0.64413
1891,99,Male,0.60851
1891,100,Female,0.68820
1891,100,Male,0.64408
1891,101,Female,0.73575
1891,101,Male,0.70871
1891,102,Female,0.80249
1891,102,Male,0.81387
1891,103,Female,0.89690
1891,103,Male,0.92355
1891,104,Female,1.01577
1891,104,Male,1.30435
1891,105,Female,1.25503
1891,105,Male,6.00000
1891,106,Female,1.88166
1891,106,Male,NA
1891,107,Female,4.21429
1891,107,Male,NA
1891,108,Female,NA
1891,108,Male,NA
1891,109,Female,NA
1891,109,Male,NA
1891,110,Female,NA
1891,110,Male,NA
1892,0,Female,0.14429
1892,0,Male,0.17993
1892,1,Female,0.05368
1892,1,Male,0.05642
1892,2,Female,0.02123
1892,2,Male,0.02212
1892,3,Female,0.01463
1892,3,Male,0.01433
1892,4,Female,0.01057
1892,4,Male,0.01064
1892,5,Female,0.00750
1892,5,Male,0.00770
1892,6,Female,0.00563
1892,6,Male,0.00581
1892,7,Female,0.00424
1892,7,Male,0.00439
1892,8,Female,0.00330
1892,8,Male,0.00341
1892,9,Female,0.00274
1892,9,Male,0.00278
1892,10,Female,0.00252
1892,10,Male,0.00249
1892,11,Female,0.00246
1892,11,Male,0.00238
1892,12,Female,0.00254
1892,12,Male,0.00245
1892,13,Female,0.00274
1892,13,Male,0.00264
1892,14,Female,0.00301
1892,14,Male,0.00293
1892,15,Female,0.00336
1892,15,Male,0.00332
1892,16,Female,0.00369
1892,16,Male,0.00371
1892,17,Female,0.00401
1892,17,Male,0.00408
1892,18,Female,0.00426
1892,18,Male,0.00435
1892,19,Female,0.00440
1892,19,Male,0.00449
1892,20,Female,0.00445
1892,20,Male,0.00458
1892,21,Female,0.00447
1892,21,Male,0.00478
1892,22,Female,0.00466
1892,22,Male,0.00510
1892,23,Female,0.00496
1892,23,Male,0.00539
1892,24,Female,0.00524
1892,24,Male,0.00564
1892,25,Female,0.00551
1892,25,Male,0.00587
1892,26,Female,0.00576
1892,26,Male,0.00608
1892,27,Female,0.00604
1892,27,Male,0.00634
1892,28,Female,0.00628
1892,28,Male,0.00658
1892,29,Female,0.00643
1892,29,Male,0.00676
1892,30,Female,0.00659
1892,30,Male,0.00694
1892,31,Female,0.00696
1892,31,Male,0.00729
1892,32,Female,0.00755
1892,32,Male,0.00791
1892,33,Female,0.00811
1892,33,Male,0.00860
1892,34,Female,0.00850
1892,34,Male,0.00915
1892,35,Female,0.00881
1892,35,Male,0.00964
1892,36,Female,0.00911
1892,36,Male,0.01011
1892,37,Female,0.00951
1892,37,Male,0.01069
1892,38,Female,0.00997
1892,38,Male,0.01136
1892,39,Female,0.01030
1892,39,Male,0.01190
1892,40,Female,0.01049
1892,40,Male,0.01230
1892,41,Female,0.01075
1892,41,Male,0.01289
1892,42,Female,0.01134
1892,42,Male,0.01385
1892,43,Female,0.01200
1892,43,Male,0.01481
1892,44,Female,0.01247
1892,44,Male,0.01553
1892,45,Female,0.01297
1892,45,Male,0.01631
1892,46,Female,0.01352
1892,46,Male,0.01722
1892,47,Female,0.01416
1892,47,Male,0.01818
1892,48,Female,0.01475
1892,48,Male,0.01895
1892,49,Female,0.01516
1892,49,Male,0.01947
1892,50,Female,0.01558
1892,50,Male,0.02001
1892,51,Female,0.01624
1892,51,Male,0.02100
1892,52,Female,0.01727
1892,52,Male,0.02236
1892,53,Female,0.01847
1892,53,Male,0.02367
1892,54,Female,0.01966
1892,54,Male,0.02491
1892,55,Female,0.02122
1892,55,Male,0.02658
1892,56,Female,0.02351
1892,56,Male,0.02931
1892,57,Female,0.02592
1892,57,Male,0.03215
1892,58,Female,0.02802
1892,58,Male,0.03438
1892,59,Female,0.03029
1892,59,Male,0.03680
1892,60,Female,0.03248
1892,60,Male,0.03911
1892,61,Female,0.03402
1892,61,Male,0.04057
1892,62,Female,0.03606
1892,62,Male,0.04269
1892,63,Female,0.03922
1892,63,Male,0.04619
1892,64,Female,0.04274
1892,64,Male,0.05016
1892,65,Female,0.04695
1892,65,Male,0.05487
1892,66,Female,0.05235
1892,66,Male,0.06072
1892,67,Female,0.05783
1892,67,Male,0.06677
1892,68,Female,0.06266
1892,68,Male,0.07240
1892,69,Female,0.06769
1892,69,Male,0.07834
1892,70,Female,0.07255
1892,70,Male,0.08392
1892,71,Female,0.07665
1892,71,Male,0.08800
1892,72,Female,0.08098
1892,72,Male,0.09254
1892,73,Female,0.08616
1892,73,Male,0.09851
1892,74,Female,0.09138
1892,74,Male,0.10444
1892,75,Female,0.09823
1892,75,Male,0.11148
1892,76,Female,0.11121
1892,76,Male,0.12321
1892,77,Female,0.12492
1892,77,Male,0.13609
1892,78,Female,0.13409
1892,78,Male,0.14667
1892,79,Female,0.14432
1892,79,Male,0.15888
1892,80,Female,0.15298
1892,80,Male,0.17095
1892,81,Female,0.16816
1892,81,Male,0.18843
1892,82,Female,0.18718
1892,82,Male,0.21125
1892,83,Female,0.20664
1892,83,Male,0.23703
1892,84,Female,0.22987
1892,84,Male,0.26898
1892,85,Female,0.23077
1892,85,Male,0.25842
1892,86,Female,0.24839
1892,86,Male,0.27822
1892,87,Female,0.26707
1892,87,Male,0.29914
1892,88,Female,0.28671
1892,88,Male,0.32120
1892,89,Female,0.30728
1892,89,Male,0.34445
1892,90,Female,0.32878
1892,90,Male,0.36890
1892,91,Female,0.35115
1892,91,Male,0.39444
1892,92,Female,0.37415
1892,92,Male,0.42091
1892,93,Female,0.39820
1892,93,Male,0.44921
1892,94,Female,0.42288
1892,94,Male,0.47829
1892,95,Female,0.44829
1892,95,Male,0.50834
1892,96,Female,0.47452
1892,96,Male,0.53910
1892,97,Female,0.50141
1892,97,Male,0.57297
1892,98,Female,0.52754
1892,98,Male,0.60888
1892,99,Female,0.55574
1892,99,Male,0.65190
1892,100,Female,0.58662
1892,100,Male,0.70220
1892,101,Female,0.62050
1892,101,Male,0.76214
1892,102,Female,0.65988
1892,102,Male,0.90961
1892,103,Female,0.73355
1892,103,Male,1.23410
1892,104,Female,0.87363
1892,104,Male,1.73196
1892,105,Female,1.11692
1892,105,Male,6.00000
1892,106,Female,2.20879
1892,106,Male,NA
1892,107,Female,NA
1892,107,Male,NA
1892,108,Female,NA
1892,108,Male,NA
1892,109,Female,NA
1892,109,Male,NA
1892,110,Female,NA
1892,110,Male,NA
1893,0,Female,0.15781
1893,0,Male,0.19469
1893,1,Female,0.05098
1893,1,Male,0.05461
1893,2,Female,0.02130
1893,2,Male,0.02124
1893,3,Female,0.01441
1893,3,Male,0.01416
1893,4,Female,0.01086
1893,4,Male,0.01104
1893,5,Female,0.00810
1893,5,Male,0.00819
1893,6,Female,0.00633
1893,6,Male,0.00631
1893,7,Female,0.00485
1893,7,Male,0.00476
1893,8,Female,0.00382
1893,8,Male,0.00367
1893,9,Female,0.00321
1893,9,Male,0.00304
1893,10,Female,0.00291
1893,10,Male,0.00275
1893,11,Female,0.00278
1893,11,Male,0.00263
1893,12,Female,0.00277
1893,12,Male,0.00266
1893,13,Female,0.00292
1893,13,Male,0.00287
1893,14,Female,0.00323
1893,14,Male,0.00323
1893,15,Female,0.00360
1893,15,Male,0.00366
1893,16,Female,0.00394
1893,16,Male,0.00405
1893,17,Female,0.00425
1893,17,Male,0.00439
1893,18,Female,0.00455
1893,18,Male,0.00469
1893,19,Female,0.00478
1893,19,Male,0.00487
1893,20,Female,0.00490
1893,20,Male,0.00491
1893,21,Female,0.00498
1893,21,Male,0.00496
1893,22,Female,0.00505
1893,22,Male,0.00516
1893,23,Female,0.00528
1893,23,Male,0.00548
1893,24,Female,0.00560
1893,24,Male,0.00578
1893,25,Female,0.00589
1893,25,Male,0.00605
1893,26,Female,0.00615
1893,26,Male,0.00631
1893,27,Female,0.00641
1893,27,Male,0.00656
1893,28,Female,0.00670
1893,28,Male,0.00686
1893,29,Female,0.00693
1893,29,Male,0.00714
1893,30,Female,0.00707
1893,30,Male,0.00734
1893,31,Female,0.00723
1893,31,Male,0.00757
1893,32,Female,0.00763
1893,32,Male,0.00797
1893,33,Female,0.00827
1893,33,Male,0.00867
1893,34,Female,0.00885
1893,34,Male,0.00942
1893,35,Female,0.00926
1893,35,Male,0.01003
1893,36,Female,0.00959
1893,36,Male,0.01055
1893,37,Female,0.00992
1893,37,Male,0.01107
1893,38,Female,0.01034
1893,38,Male,0.01170
1893,39,Female,0.01079
1893,39,Male,0.01239
1893,40,Female,0.01108
1893,40,Male,0.01291
1893,41,Female,0.01123
1893,41,Male,0.01331
1893,42,Female,0.01145
1893,42,Male,0.01393
1893,43,Female,0.01199
1893,43,Male,0.01492
1893,44,Female,0.01257
1893,44,Male,0.01586
1893,45,Female,0.01296
1893,45,Male,0.01658
1893,46,Female,0.01344
1893,46,Male,0.01741
1893,47,Female,0.01400
1893,47,Male,0.01838
1893,48,Female,0.01462
1893,48,Male,0.01938
1893,49,Female,0.01517
1893,49,Male,0.02012
1893,50,Female,0.01556
1893,50,Male,0.02060
1893,51,Female,0.01599
1893,51,Male,0.02114
1893,52,Female,0.01665
1893,52,Male,0.02211
1893,53,Female,0.01767
1893,53,Male,0.02346
1893,54,Female,0.01893
1893,54,Male,0.02477
1893,55,Female,0.02021
1893,55,Male,0.02604
1893,56,Female,0.02189
1893,56,Male,0.02782
1893,57,Female,0.02428
1893,57,Male,0.03066
1893,58,Female,0.02676
1893,58,Male,0.03358
1893,59,Female,0.02900
1893,59,Male,0.03590
1893,60,Female,0.03141
1893,60,Male,0.03840
1893,61,Female,0.03375
1893,61,Male,0.04080
1893,62,Female,0.03545
1893,62,Male,0.04238
1893,63,Female,0.03769
1893,63,Male,0.04466
1893,64,Female,0.04108
1893,64,Male,0.04830
1893,65,Female,0.04480
1893,65,Male,0.05236
1893,66,Female,0.04896
1893,66,Male,0.05689
1893,67,Female,0.05420
1893,67,Male,0.06247
1893,68,Female,0.05951
1893,68,Male,0.06826
1893,69,Female,0.06423
1893,69,Male,0.07366
1893,70,Female,0.06912
1893,70,Male,0.07934
1893,71,Female,0.07379
1893,71,Male,0.08465
1893,72,Female,0.07761
1893,72,Male,0.08848
1893,73,Female,0.08163
1893,73,Male,0.09273
1893,74,Female,0.08645
1893,74,Male,0.09827
1893,75,Female,0.09127
1893,75,Male,0.10375
1893,76,Female,0.09794
1893,76,Male,0.11083
1893,77,Female,0.11075
1893,77,Male,0.12283
1893,78,Female,0.12436
1893,78,Male,0.13616
1893,79,Female,0.13374
1893,79,Male,0.14742
1893,80,Female,0.14106
1893,80,Male,0.15840
1893,81,Female,0.15297
1893,81,Male,0.17359
1893,82,Female,0.16859
1893,82,Male,0.19265
1893,83,Female,0.18856
1893,83,Male,0.21825
1893,84,Female,0.20864
1893,84,Male,0.24745
1893,85,Female,0.20933
1893,85,Male,0.23350
1893,86,Female,0.22560
1893,86,Male,0.25092
1893,87,Female,0.24295
1893,87,Male,0.26947
1893,88,Female,0.26157
1893,88,Male,0.28906
1893,89,Female,0.28144
1893,89,Male,0.30972
1893,90,Female,0.30252
1893,90,Male,0.33153
1893,91,Female,0.32498
1893,91,Male,0.35459
1893,92,Female,0.34888
1893,92,Male,0.37881
1893,93,Female,0.37407
1893,93,Male,0.40430
1893,94,Female,0.40103
1893,94,Male,0.43172
1893,95,Female,0.42956
1893,95,Male,0.46042
1893,96,Female,0.45997
1893,96,Male,0.49044
1893,97,Female,0.49289
1893,97,Male,0.52206
1893,98,Female,0.52742
1893,98,Male,0.55784
1893,99,Female,0.56269
1893,99,Male,0.59870
1893,100,Female,0.60301
1893,100,Male,0.65538
1893,101,Female,0.65165
1893,101,Male,0.72716
1893,102,Female,0.70940
1893,102,Male,0.83014
1893,103,Female,0.78354
1893,103,Male,1.24272
1893,104,Female,0.96804
1893,104,Male,4.21782
1893,105,Female,1.49688
1893,105,Male,NA
1893,106,Female,4.20619
1893,106,Male,NA
1893,107,Female,NA
1893,107,Male,NA
1893,108,Female,NA
1893,108,Male,NA
1893,109,Female,NA
1893,109,Male,NA
1893,110,Female,NA
1893,110,Male,NA
1894,0,Female,0.13275
1894,0,Male,0.16358
1894,1,Female,0.04567
1894,1,Male,0.04836
1894,2,Female,0.01942
1894,2,Male,0.01970
1894,3,Female,0.01287
1894,3,Male,0.01282
1894,4,Female,0.00924
1894,4,Male,0.00933
1894,5,Female,0.00687
1894,5,Male,0.00689
1894,6,Female,0.00539
1894,6,Male,0.00530
1894,7,Female,0.00418
1894,7,Male,0.00400
1894,8,Female,0.00326
1894,8,Male,0.00303
1894,9,Female,0.00272
1894,9,Male,0.00245
1894,10,Female,0.00251
1894,10,Male,0.00223
1894,11,Female,0.00241
1894,11,Male,0.00214
1894,12,Female,0.00241
1894,12,Male,0.00218
1894,13,Female,0.00249
1894,13,Male,0.00235
1894,14,Female,0.00271
1894,14,Male,0.00268
1894,15,Female,0.00303
1894,15,Male,0.00312
1894,16,Female,0.00332
1894,16,Male,0.00349
1894,17,Female,0.00359
1894,17,Male,0.00381
1894,18,Female,0.00385
1894,18,Male,0.00411
1894,19,Female,0.00411
1894,19,Male,0.00436
1894,20,Female,0.00433
1894,20,Male,0.00452
1894,21,Female,0.00448
1894,21,Male,0.00461
1894,22,Female,0.00459
1894,22,Male,0.00471
1894,23,Female,0.00469
1894,23,Male,0.00493
1894,24,Female,0.00490
1894,24,Male,0.00523
1894,25,Female,0.00516
1894,25,Male,0.00549
1894,26,Female,0.00538
1894,26,Male,0.00572
1894,27,Female,0.00558
1894,27,Male,0.00593
1894,28,Female,0.00579
1894,28,Male,0.00615
1894,29,Female,0.00603
1894,29,Male,0.00641
1894,30,Female,0.00620
1894,30,Male,0.00664
1894,31,Female,0.00630
1894,31,Male,0.00681
1894,32,Female,0.00644
1894,32,Male,0.00701
1894,33,Female,0.00679
1894,33,Male,0.00739
1894,34,Female,0.00734
1894,34,Male,0.00802
1894,35,Female,0.00783
1894,35,Male,0.00869
1894,36,Female,0.00818
1894,36,Male,0.00920
1894,37,Female,0.00847
1894,37,Male,0.00964
1894,38,Female,0.00878
1894,38,Male,0.01011
1894,39,Female,0.00917
1894,39,Male,0.01068
1894,40,Female,0.00957
1894,40,Male,0.01127
1894,41,Female,0.00985
1894,41,Male,0.01170
1894,42,Female,0.01002
1894,42,Male,0.01206
1894,43,Female,0.01028
1894,43,Male,0.01262
1894,44,Female,0.01081
1894,44,Male,0.01349
1894,45,Female,0.01138
1894,45,Male,0.01431
1894,46,Female,0.01184
1894,46,Male,0.01498
1894,47,Female,0.01240
1894,47,Male,0.01579
1894,48,Female,0.01305
1894,48,Male,0.01676
1894,49,Female,0.01370
1894,49,Male,0.01772
1894,50,Female,0.01424
1894,50,Male,0.01841
1894,51,Female,0.01463
1894,51,Male,0.01888
1894,52,Female,0.01505
1894,52,Male,0.01943
1894,53,Female,0.01563
1894,53,Male,0.02038
1894,54,Female,0.01652
1894,54,Male,0.02166
1894,55,Female,0.01764
1894,55,Male,0.02295
1894,56,Female,0.01881
1894,56,Male,0.02428
1894,57,Female,0.02035
1894,57,Male,0.02608
1894,58,Female,0.02250
1894,58,Male,0.02883
1894,59,Female,0.02472
1894,59,Male,0.03164
1894,60,Female,0.02679
1894,60,Male,0.03392
1894,61,Female,0.02905
1894,61,Male,0.03638
1894,62,Female,0.03124
1894,62,Male,0.03871
1894,63,Female,0.03291
1894,63,Male,0.04037
1894,64,Female,0.03512
1894,64,Male,0.04268
1894,65,Female,0.03833
1894,65,Male,0.04615
1894,66,Female,0.04167
1894,66,Male,0.04978
1894,67,Female,0.04537
1894,67,Male,0.05381
1894,68,Female,0.05002
1894,68,Male,0.05882
1894,69,Female,0.05477
1894,69,Male,0.06405
1894,70,Female,0.05912
1894,70,Male,0.06900
1894,71,Female,0.06369
1894,71,Male,0.07425
1894,72,Female,0.06807
1894,72,Male,0.07919
1894,73,Female,0.07170
1894,73,Male,0.08286
1894,74,Female,0.07561
1894,74,Male,0.08698
1894,75,Female,0.08039
1894,75,Male,0.09229
1894,76,Female,0.08543
1894,76,Male,0.09798
1894,77,Female,0.09231
1894,77,Male,0.10540
1894,78,Female,0.10496
1894,78,Male,0.11769
1894,79,Female,0.11848
1894,79,Male,0.13149
1894,80,Female,0.12425
1894,80,Male,0.14068
1894,81,Female,0.13649
1894,81,Male,0.15587
1894,82,Female,0.14852
1894,82,Male,0.17215
1894,83,Female,0.16434
1894,83,Male,0.19275
1894,84,Female,0.18456
1894,84,Male,0.22091
1894,85,Female,0.18196
1894,85,Male,0.20512
1894,86,Female,0.19569
1894,86,Male,0.21981
1894,87,Female,0.21009
1894,87,Male,0.23545
1894,88,Female,0.22520
1894,88,Male,0.25199
1894,89,Female,0.24120
1894,89,Male,0.26926
1894,90,Female,0.25800
1894,90,Male,0.28727
1894,91,Female,0.27549
1894,91,Male,0.30606
1894,92,Female,0.29380
1894,92,Male,0.32580
1894,93,Female,0.31303
1894,93,Male,0.34636
1894,94,Female,0.33301
1894,94,Male,0.36804
1894,95,Female,0.35387
1894,95,Male,0.39131
1894,96,Female,0.37583
1894,96,Male,0.41579
1894,97,Female,0.39924
1894,97,Male,0.44139
1894,98,Female,0.42503
1894,98,Male,0.46904
1894,99,Female,0.45117
1894,99,Male,0.50161
1894,100,Female,0.47822
1894,100,Male,0.54371
1894,101,Female,0.51161
1894,101,Male,0.61366
1894,102,Female,0.55673
1894,102,Male,0.72219
1894,103,Female,0.61665
1894,103,Male,0.91900
1894,104,Female,0.71505
1894,104,Male,1.69231
1894,105,Female,1.11301
1894,105,Male,NA
1894,106,Female,6.00000
1894,106,Male,NA
1894,107,Female,NA
1894,107,Male,NA
1894,108,Female,NA
1894,108,Male,NA
1894,109,Female,NA
1894,109,Male,NA
1894,110,Female,NA
1894,110,Male,NA
1895,0,Female,0.15985
1895,0,Male,0.19863
1895,1,Female,0.05346
1895,1,Male,0.05736
1895,2,Female,0.02008
1895,2,Male,0.02063
1895,3,Female,0.01282
1895,3,Male,0.01261
1895,4,Female,0.00905
1895,4,Male,0.00889
1895,5,Female,0.00652
1895,5,Male,0.00637
1895,6,Female,0.00516
1895,6,Male,0.00503
1895,7,Female,0.00401
1895,7,Male,0.00388
1895,8,Female,0.00316
1895,8,Male,0.00304
1895,9,Female,0.00264
1895,9,Male,0.00253
1895,10,Female,0.00244
1895,10,Male,0.00235
1895,11,Female,0.00239
1895,11,Male,0.00231
1895,12,Female,0.00242
1895,12,Male,0.00236
1895,13,Female,0.00253
1895,13,Male,0.00250
1895,14,Female,0.00273
1895,14,Male,0.00277
1895,15,Female,0.00302
1895,15,Male,0.00315
1895,16,Female,0.00336
1895,16,Male,0.00351
1895,17,Female,0.00363
1895,17,Male,0.00380
1895,18,Female,0.00386
1895,18,Male,0.00405
1895,19,Female,0.00409
1895,19,Male,0.00430
1895,20,Female,0.00431
1895,20,Male,0.00454
1895,21,Female,0.00449
1895,21,Male,0.00471
1895,22,Female,0.00460
1895,22,Male,0.00481
1895,23,Female,0.00470
1895,23,Male,0.00493
1895,24,Female,0.00482
1895,24,Male,0.00517
1895,25,Female,0.00505
1895,25,Male,0.00548
1895,26,Female,0.00532
1895,26,Male,0.00577
1895,27,Female,0.00557
1895,27,Male,0.00604
1895,28,Female,0.00579
1895,28,Male,0.00628
1895,29,Female,0.00604
1895,29,Male,0.00653
1895,30,Female,0.00633
